0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=HIGH,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=LOW,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=HIGH
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=HIGH,ANNUALINCOME=MEDIUM,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=HIGH,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
